temperature,ambiant_temperature,kilowatts,oxygen_level,nitrogen_level,carbon_dioxide_level,humidity_level,fan_1,vent_2
5.17124411,21.73040877,0,2,3,21.89592097,77.52698595,58.7998334,4.32304406
5.15508766,20.33452513,0,2,4,21.21037614,76.09093003,58.94895963,5.38318247
6.2647,20.44002644,0,2,4,20.05860174,78.21556964,61.07801578,5.20341418
4.58970234,18.76719579,0,2,4,21.98663321,77.85313644,59.77502255,4.66427179
7.71325982,19.01772669,0,2,3,20.14077364,78.30740269,60.07865937,4.35494189
6.14924161,19.97875516,0,2,5,22.45651636,77.62510445,58.93670362,3.90261847
6.56443941,19.96155631,0,2,5,20.50006789,79.62482928,59.72332552,5.4185347
4.03237226,18.26029712,0,2,5,21.87972762,77.89268011,60.04788187,4.57856345
4.8766989,18.46962975,0,2,4,19.46841845,78.2182287,59.85409243,3.601111
4.63916932,21.20398843,0,2,3,21.09615492,78.09049019,62.00875701,5.12774996
6.26332474,22.42561551,0,2,5,20.57237303,78.35305692,59.63992505,3.89278109
4.73076534,19.46077978,0,2,4,20.12249508,78.61057654,60.94130033,3.3740519
5.24681412,18.49520106,0,2,3,19.78607994,76.44380845,59.85634881,2.22506909
6.60151059,19.05101322,0,2,4,20.85091681,77.28242024,59.36657797,3.95113003
5.03439155,19.92649526,0,2,6,20.69839811,77.78291741,58.7376348,4.36572179
6.75703381,20.18961113,0,2,5,20.19732257,77.48138743,59.27632875,4.20846188
4.922926,19.58881327,0,2,3,22.06290175,75.96067962,62.08640429,3.29100248
5.36316737,20.01942124,0,2,4,20.2102957,79.64143378,59.92981507,3.5757428
5.27605638,20.22507018,0,2,3,21.32190801,79.10169704,60.81220729,4.12880946
6.09783622,19.27899962,0,2,5,21.07260173,78.12783354,60.70281479,4.88290303
6.68710803,20.34920883,0,2,4,20.53087047,78.7659889,61.00783962,3.1085867
5.5895345,19.55976002,0,2,4,20.15854398,77.89984385,61.48054407,4.17566266
6.33522165,17.57038694,0,2,3,23.48950213,77.38053917,60.30558022,4.14947522
7.02759303,18.75421325,0,2,4,20.84547054,78.3341431,60.21998135,4.80384138
6.06660437,22.40690646,0,2,3,20.08309505,78.02118292,59.92671104,3.33076722
6.13810137,19.56563243,0,2,3,21.33446947,77.88783809,59.92656746,2.56746904
5.63123274,17.99915256,0,2,4,20.76953212,77.39819858,59.98115895,5.25377088
6.43714032,19.3599411,0,2,3,21.13681758,79.29067832,60.74041286,4.58649453
6.59600474,18.96932514,0,2,5,21.77656269,77.43031479,60.39997008,3.97660821
5.19575118,20.67366572,0,2,5,21.2708873,77.00445926,61.38006304,4.19478827
5.79031628,18.33046878,0,2,5,21.84538658,76.5556296,61.48927558,4.53629337
6.79418384,18.49409789,0,2,4,21.14462883,79.35846135,60.6370246,3.79118973
7.19892421,19.36649288,0,2,5,21.37991451,77.04637188,57.84043395,2.82190728
4.5513687,18.77952443,0,2,4,20.9685503,76.96800497,58.86250158,5.24403667
5.73412551,19.15177323,0,2,4,20.25089168,75.93872852,60.76217664,4.49750977
6.86965067,18.57230761,0,2,5,20.56587422,77.67116823,61.51938988,5.15754722
5.09414054,19.84028586,0,2,4,19.5237241,77.38773187,59.14766808,4.30661255
6.95337753,20.79591173,0,2,5,22.09876022,76.31909996,60.57992273,3.52613916
5.25125706,18.77652144,0,2,5,20.7447764,76.79640506,60.70919731,3.10464892
6.8074062,21.07612926,0,2,3,22.07099857,79.94628744,60.87515217,2.41750189
5.77475875,21.73210722,0,2,5,21.25228006,77.35348629,59.43467384,5.36561321
5.32029855,19.96881963,0,2,3,21.94058845,77.82591031,60.10581523,3.16879688
4.09222186,20.69250026,0,2,5,19.70262878,77.22969498,60.72567578,3.51669772
7.44151474,19.48360338,0,2,3,21.88125187,80.28077877,59.33265013,3.41573858
6.17651107,19.04037312,0,2,6,20.94138473,78.30916493,59.79403028,4.0720132
5.90175805,19.39140501,0,2,5,19.72304785,78.05490352,59.9846378,4.18412274
6.0849393,19.76066499,0,2,3,19.42408814,78.45099935,58.92693696,3.54565449
5.93558741,21.77048072,0,2,6,19.58310249,77.49728672,58.61297996,4.70729415
4.72329108,20.48291211,0,2,5,22.12604249,76.40231179,61.03940919,3.60085064
6.0883068,18.8014208,3.53207163,2,6,21.10004832,78.72171804,60.23096972,5.62984178
6.9561965,18.75484563,1.5170568,2,6,21.75287401,78.9225557,59.60448485,3.79548456
6.64140445,18.86563199,2.38348721,2,4,20.99664153,78.30431747,59.03371786,3.1655127
6.63622367,19.56175892,1.91918832,2,3,20.08927594,80.0102423,61.5517531,6.01260667
5.69461985,22.09290009,1.93647308,2,6,18.91172617,76.67555894,60.7988433,6.48960882
